ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
1371	2	12.87	23.64	61.18	7.75	0	1	1	1	0
1372	2	12.87	23.64	61.18	7.75	0	1	1	1	0
1373	2	24.69	44.12	75.77	7.75	0	1	1	1	0
1374	2	13.97	30.76	37.17	7.75	0	1	1	1	0
1375	3	47.88	66.70	58.08	7.75	0	1	1	1	0
1376	3	16.15	27.71	38.62	7.75	0	1	1	1	0
1377	3	45.23	68.22	75.12	7.75	0	1	1	1	0
1378	3	45.23	68.22	75.12	7.75	0	1	1	1	0
1379	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1380	3	42.80	66.83	70.38	7.75	0	1	1	1	0
1381	3	39.88	68.49	74.75	7.75	0	1	1	1	0
1382	3	39.88	68.49	74.75	7.75	0	1	1	1	0
1383	3	39.88	68.49	74.75	7.75	0	1	1	1	0
1384	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1385	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1386	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1387	3	31.08	69.88	87.90	7.75	0	1	1	1	0
1388	3	39.78	63.26	72.58	7.75	0	1	1	1	0
1389	3	39.74	67.65	68.62	7.75	0	1	1	1	0
1390	3	42.61	68.48	76.60	7.75	0	1	1	1	0
1391	3	42.61	68.48	76.60	7.75	0	1	1	1	0
1392	3	9.98	44.24	31.47	7.75	0	1	1	1	0
1393	3	35.06	68.52	72.22	7.75	0	1	1	1	0
1394	3	16.15	27.71	38.62	7.75	0	1	1	1	0
1395	3	16.15	27.71	38.62	7.75	0	1	1	1	0
1396	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1397	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1398	3	33.84	68.44	73.08	7.75	0	1	1	1	0
1399	3	37.28	68.68	77.38	7.75	0	1	1	1	0
1400	3	23.01	37.59	50.53	7.75	0	1	1	1	0
1401	3	36.83	68.28	69.77	7.75	0	1	1	1	0
1402	3	32.79	77.91	93.58	7.75	0	1	1	1	0
1403	3	32.79	77.91	93.58	7.75	0	1	1	1	0
1404	3	28.16	43.62	68.22	7.75	0	1	1	1	0
1405	3	31.67	53.96	64.22	7.75	0	1	1	1	0
1406	3	18.30	44.50	40.57	7.75	0	1	1	1	0
1407	3	18.30	44.50	40.57	7.75	0	1	1	1	0
1408	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1409	3	26.10	49.49	73.55	7.75	0	1	1	1	0
1410	3	36.45	69.68	97.67	7.75	0	1	1	1	0
1411	2	36.45	69.68	97.67	7.75	0	1	1	1	0
1412	2	28.25	68.79	100.62	7.75	0	1	1	1	0
1413	2	35.06	68.52	72.22	7.75	0	1	1	1	0
1414	2	47.49	67.83	60.83	7.75	0	1	1	1	0
1415	2	47.49	67.83	60.83	7.75	0	1	1	1	0
1416	2	47.17	63.97	63.78	7.75	0	1	1	1	0
1417	2	47.17	63.97	63.78	7.75	0	1	1	1	0
1418	2	35.34	61.67	55.02	7.75	0	1	1	1	0
1419	2	34.71	55.47	67.52	7.75	0	1	1	1	0
1420	2	33.20	68.79	96.25	7.75	0	1	1	1	0
1421	2	48.21	67.07	74.53	7.75	0	1	1	1	0
1422	2	45.33	63.91	72.52	7.75	0	1	1	1	0
1423	2	37.91	68.40	66.83	7.75	0	1	1	1	0
1424	2	37.61	60.26	55.13	7.75	0	1	1	1	0
1425	2	37.61	60.26	55.13	7.75	0	1	1	1	0
1426	2	42.80	66.83	70.38	7.75	0	1	1	1	0
1427	2	42.80	66.83	70.38	7.75	0	1	1	1	0
1428	2	42.80	66.83	70.38	7.75	0	1	1	1	0
1429	2	29.51	65.62	92.75	7.75	0	1	1	1	0
1430	2	33.84	68.44	73.08	7.75	0	1	1	1	0
1431	2	38.70	68.94	81.00	7.75	0	1	1	1	0
1432	2	38.70	68.94	81.00	7.75	0	1	1	1	0
1433	2	38.70	68.94	81.00	7.75	0	1	1	1	0
1434	2	39.88	68.49	74.75	7.75	0	1	1	1	0
1435	2	39.88	68.49	74.75	7.75	0	1	1	1	0
1436	2	39.88	68.49	74.75	7.75	0	1	1	1	0
1437	2	28.77	44.54	43.25	7.75	0	1	1	1	0
1438	2	28.77	44.54	43.25	7.75	0	1	1	1	0
1439	2	28.77	44.54	43.25	7.75	0	1	1	1	0
1440	2	33.02	52.32	64.75	7.75	0	1	1	1	0
1441	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1442	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1443	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1444	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1445	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1446	2	38.82	64.11	77.08	7.75	0	1	1	1	0
1447	2	45.64	64.62	70.65	7.75	0	1	1	1	0
1448	2	31.08	69.88	87.90	7.75	0	1	1	1	0
1449	2	39.78	63.26	72.58	7.75	0	1	1	1	0
1450	2	39.78	63.26	72.58	7.75	0	1	1	1	0
1451	2	32.39	68.13	83.83	7.75	0	1	1	1	0
1452	2	36.83	68.28	69.77	7.75	0	1	1	1	0
1453	2	40.13	65.83	78.90	7.75	0	1	1	1	0
1454	2	40.13	65.83	78.90	7.75	0	1	1	1	0
1455	2	40.13	65.83	78.90	7.75	0	1	1	1	0
1456	2	32.89	62.35	93.37	7.75	0	1	1	1	0
1457	2	39.65	68.63	83.62	7.75	0	1	1	1	0
1458	2	39.09	60.05	76.72	7.75	0	1	1	1	0
1459	2	37.74	56.60	75.45	7.75	0	1	1	1	0
1460	2	34.88	55.12	70.42	7.75	0	1	1	1	0
1461	2	13.88	48.47	35.27	7.75	0	1	1	1	0
1462	2	38.74	72.83	70.82	7.75	0	1	1	1	0
1463	2	38.74	72.83	70.82	7.75	0	1	1	1	0
1464	2	17.05	51.07	39.83	7.75	0	1	1	1	0
1465	2	41.98	68.27	66.68	7.75	0	1	1	1	0
1466	2	41.98	68.27	66.68	7.75	0	1	1	1	0
1467	2	28.16	43.62	68.22	7.75	0	1	1	1	0
1468	2	37.20	54.92	51.08	7.75	0	1	1	1	0
1469	2	31.67	53.96	64.22	7.75	0	1	1	1	0
1470	2	14.44	33.72	42.67	7.75	0	1	1	1	0
1471	2	20.61	50.63	51.68	7.75	0	1	1	1	0
1472	2	18.30	44.50	40.57	7.75	0	1	1	1	0
1473	2	42.61	68.48	76.60	7.75	0	1	1	1	0
1474	2	42.61	68.48	76.60	7.75	0	1	1	1	0
1475	2	42.61	68.48	76.60	7.75	0	1	1	1	0
1476	2	42.61	68.48	76.60	7.75	0	1	1	1	0
1477	2	26.10	49.49	73.55	7.75	0	1	1	1	0
1478	2	32.39	48.52	62.28	7.75	0	1	1	1	0
1479	2	32.39	48.52	62.28	7.75	0	1	1	1	0
1480	2	27.50	49.27	56.28	7.75	0	1	1	1	0
1481	2	9.26	43.15	61.57	7.75	0	1	1	1	0
1482	3	35.06	68.52	72.22	7.75	0	1	1	1	0
1483	3	40.19	68.18	62.23	7.75	0	1	1	1	0
1484	3	39.65	68.63	83.62	7.75	0	1	1	1	0
1485	3	32.79	77.91	93.58	7.75	0	1	1	1	0
1486	3	7.91	14.63	51.48	7.75	0	1	1	1	0
1487	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1488	3	47.49	67.83	60.83	7.75	0	1	1	1	0
1489	3	47.49	67.83	60.83	7.75	0	1	1	1	0
1490	3	40.19	68.18	62.23	7.75	0	1	1	1	0
1491	3	26.37	42.95	65.53	7.75	0	1	1	1	0
1492	3	45.23	68.22	75.12	7.75	0	1	1	1	0
1493	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1494	3	49.08	64.83	71.12	7.75	0	1	1	1	0
1495	3	49.08	64.83	71.12	7.75	0	1	1	1	0
1496	3	42.80	66.83	70.38	7.75	0	1	1	1	0
1497	3	33.84	68.44	73.08	7.75	0	1	1	1	0
1498	3	33.84	68.44	73.08	7.75	0	1	1	1	0
1499	3	46.91	68.04	65.05	7.75	0	1	1	1	0
1500	3	46.91	68.04	65.05	7.75	0	1	1	1	0
1501	3	29.35	68.65	96.00	7.75	0	1	1	1	0
1502	3	29.35	68.65	96.00	7.75	0	1	1	1	0
1503	3	28.77	44.54	43.25	7.75	0	1	1	1	0
1504	3	28.77	44.54	43.25	7.75	0	1	1	1	0
1505	3	28.77	44.54	43.25	7.75	0	1	1	1	0
1506	3	37.28	68.68	77.38	7.75	0	1	1	1	0
1507	3	37.28	68.68	77.38	7.75	0	1	1	1	0
1508	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1509	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1510	3	38.82	64.11	77.08	7.75	0	1	1	1	0
1511	3	38.82	64.11	77.08	7.75	0	1	1	1	0
1512	3	38.82	64.11	77.08	7.75	0	1	1	1	0
1513	3	32.39	68.13	83.83	7.75	0	1	1	1	0
1514	3	32.39	68.13	83.83	7.75	0	1	1	1	0
1515	3	45.00	68.32	54.67	7.75	0	1	1	1	0
1516	3	39.09	60.05	76.72	7.75	0	1	1	1	0
1517	3	28.16	43.62	68.22	7.75	0	1	1	1	0
1518	3	37.20	54.92	51.08	7.75	0	1	1	1	0
1519	3	37.20	54.92	51.08	7.75	0	1	1	1	0
1520	3	37.20	54.92	51.08	7.75	0	1	1	1	0
1521	3	26.10	49.49	73.55	7.75	0	1	1	1	0
1522	3	42.13	72.27	73.55	7.75	0	1	1	1	0
1523	3	47.49	67.83	60.83	7.75	0	1	1	1	0
1524	3	29.51	65.62	92.75	7.75	0	1	1	1	0
1525	3	29.51	65.62	92.75	7.75	0	1	1	1	0
1526	3	33.84	68.44	73.08	7.75	0	1	1	1	0
1527	3	29.35	68.65	96.00	7.75	0	1	1	1	0
1528	3	31.08	69.88	87.90	7.75	0	1	1	1	0
1529	3	40.13	65.83	78.90	7.75	0	1	1	1	0
1530	3	28.16	43.62	68.22	7.75	0	1	1	1	0
1531	3	28.16	43.62	68.22	7.75	0	1	1	1	0
1532	3	38.90	68.51	79.63	7.75	0	1	1	1	0
1533	3	38.90	68.51	79.63	7.75	0	1	1	1	0
1534	3	35.34	61.67	55.02	7.75	0	1	1	1	0
1535	4	40.19	68.18	62.23	7.75	0	1	1	1	1
1536	4	37.61	60.26	55.13	7.75	0	1	1	1	1
1537	4	46.91	68.04	65.05	7.75	0	1	1	1	1
1538	4	39.74	67.65	68.62	7.75	0	1	1	1	1
1539	4	25.56	52.88	43.87	7.75	0	1	1	1	1
1540	4	7.91	14.63	51.48	7.75	0	1	1	1	1
1541	4	7.91	14.63	51.48	7.75	0	1	1	1	1
1542	4	14.13	23.35	42.40	7.75	0	1	1	1	1
1543	4	37.34	71.14	88.00	7.75	0	1	1	1	1
1544	3	45.33	63.91	72.52	7.75	0	1	1	1	0
1545	3	23.01	37.59	50.53	7.75	0	1	1	1	0
1546	3	14.13	23.35	42.40	7.75	0	1	1	1	0
1547	3	26.37	42.95	65.53	7.75	0	1	1	1	0
1548	3	26.37	42.95	65.53	7.75	0	1	1	1	0
1549	3	26.37	42.95	65.53	7.75	0	1	1	1	0
1550	3	26.37	42.95	65.53	7.75	0	1	1	1	0
1551	3	26.37	42.95	65.53	7.75	0	1	1	1	0
1552	3	26.37	42.95	65.53	7.75	0	1	1	1	0
1553	3	29.35	68.65	96.00	7.75	0	1	1	1	0
1554	4	26.37	42.95	65.53	7.75	0	1	1	1	1
1555	1	45.23	68.22	75.12	7.75	0	1	1	1	0
1556	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1557	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1558	3	37.61	60.26	55.13	7.75	0	1	1	1	0
1559	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1560	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1561	3	38.90	68.51	79.63	7.75	0	1	1	1	0
1562	3	42.80	66.83	70.38	7.75	0	1	1	1	0
1563	3	14.13	23.35	42.40	7.75	0	1	1	1	0
1564	3	46.91	68.04	65.05	7.75	0	1	1	1	0
1565	3	40.13	65.83	78.90	7.75	0	1	1	1	0
1566	3	42.61	68.48	76.60	7.75	0	1	1	1	0
1567	3	22.67	42.85	93.12	7.75	0	1	1	1	0
1568	3	38.90	68.51	79.63	7.75	0	1	1	1	0
1569	3	46.91	68.04	65.05	7.75	0	1	1	1	0
1570	3	39.88	68.49	74.75	7.75	0	1	1	1	0
1571	3	39.88	68.49	74.75	7.75	0	1	1	1	0
1572	3	39.88	68.49	74.75	7.75	0	1	1	1	0
1573	3	39.88	68.49	74.75	7.75	0	1	1	1	0
1574	3	38.81	73.00	99.77	7.75	0	1	1	1	0
1575	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1576	2	40.13	65.83	78.90	7.75	0	1	1	1	0
1577	2	19.22	39.23	42.43	7.75	0	1	1	1	0
1578	2	37.25	68.79	89.02	7.75	0	1	1	1	0
1579	3	33.58	52.90	66.50	7.75	0	1	1	1	0
1580	3	39.78	63.26	72.58	7.75	0	1	1	1	0
1581	3	22.67	42.85	93.12	7.75	0	1	1	1	0
1582	3	38.90	68.51	79.63	7.75	0	1	1	1	0
1583	3	39.78	63.26	72.58	7.75	0	1	1	1	0
1584	3	17.11	29.05	38.32	7.75	0	1	1	1	0
1585	3	32.79	77.91	93.58	7.75	0	1	1	1	0
1586	3	36.64	68.89	78.70	7.75	0	1	1	1	0
1587	3	37.20	54.92	51.08	7.75	0	1	1	1	0
1588	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1589	3	36.83	68.28	69.77	7.75	0	1	1	1	0
1590	3	26.60	65.32	90.98	7.75	0	1	1	1	0
1591	3	25.56	52.88	43.87	7.75	0	1	1	1	0
1592	4	28.68	48.72	69.83	7.75	0	1	1	1	1
1593	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1594	4	22.67	42.85	93.12	7.75	0	1	1	1	1
1595	3	19.29	36.28	59.12	7.75	0	1	1	1	0
