ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	VISITOR	TRANSIT_COST	FREE_COST	av1	av2	av3	av4	HYPERP
811	3	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0	1.7418321907765453
812	3	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0	1.7418321907765453
813	3	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0	1.7418321907765453
814	3	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0	1.7418321907765453
815	3	38.809999999999995	72.99604381	99.76666666666667	0.0	7.75	0	1	1	1	0	1.0703676460327007
816	3	29.3475862	68.65013682	96.0	1.0	7.75	0	1	1	1	0	0.9136973944070425
817	3	42.60542488333333	68.48165068	76.6	0.0	7.75	0	1	1	1	0	1.7865100673143826
818	3	35.69301075	69.04770858	87.88333333333334	1.0	7.75	0	1	1	1	0	1.1745033474764353
819	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
820	3	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
821	3	38.9045977	68.50849737	79.63333333333334	1.0	7.75	0	1	1	1	0	1.4917845208107525
822	3	33.58475176666666	52.9011677	66.5	0.0	7.75	0	1	1	1	0	1.371740154591188
823	3	23.012365583333334	37.59233862	50.53333333333333	0.0	7.75	0	1	1	1	0	1.0843491730046448
824	3	39.77901538333333	63.26119903	72.58333333333333	1.0	7.75	0	1	1	1	0	1.6921918362884298
825	3	22.669047616666667	42.85213151	93.11666666666666	1.0	7.75	0	1	1	1	0	0.49827278740373565
826	3	38.9045977	68.50849737	79.63333333333334	1.0	7.75	0	1	1	1	0	1.4917845208107525
827	3	39.77901538333333	63.26119903	72.58333333333333	1.0	7.75	0	1	1	1	0	1.6921918362884298
828	3	17.10849673333333	29.05064175	38.31666666666667	1.0	7.75	0	1	1	1	0	1.0043601978368402
829	3	32.78888888333333	77.91209095	93.58333333333333	1.0	7.75	0	1	1	1	0	1.1540872128160389
830	3	36.641666666666666	68.89495726	78.7	0.0	7.75	0	1	1	1	0	1.4538131308103823
831	3	25.558333333333334	52.88347112	43.86666666666667	0.0	7.75	0	1	1	1	0	2.4651873165225306
832	3	40.128275433333336	65.82688167	78.9	1.0	7.75	0	1	1	1	0	1.497918452663584
833	3	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0	1.7865100673143826
834	3	26.59722221666667	65.31665318	90.98333333333333	1.0	7.75	0	1	1	1	0	0.8940849537517508
835	4	12.870833333333334	23.64246742	61.18333333333333	1.0	7.75	0	1	1	1	1	0.32895146018111254
836	4	22.669047616666667	42.85213151	93.11666666666666	1.0	7.75	0	1	1	1	1	0.49827278740373565
837	3	19.288888883333335	36.28152233	59.11666666666667	1.0	7.75	0	1	1	1	0	0.7163724394871849
