,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
233,FFT504,,1465337100.0,1465351320.0,KDEN,KLGA,A320,Economy: Food for sale,0.0,0.0,180.0
234,JBU272,,1465293600.0,1465303920.0,KFLL,KLGA,A320,,0.0,0.0,150.0
235,JBU698,,1465341300.0,1465350960.0,KMCO,KLGA,A320,,0.0,0.0,150.0
236,DAL3339,TCF3339,1465293600.0,1465301160.0,KIND,KLGA,E170,First: Refreshments / Economy: Refreshments,9.0,0.0,60.0
237,ACA7632,SKV7632,1465303800.0,1465308840.0,CYUL,KLGA,E170,Business: Breakfast / Economy: No meal,0.0,9.0,64.0
238,WJA6668,DAL1771,1465311600.0,1465322700.0,KMIA,KLGA,MD88,,16.0,0.0,133.0
239,ANZ6335,UAL1100,1465339560.0,1465352220.0,KIAH,KLGA,B738,First: Dinner / Economy: Food for sale,20.0,0.0,132.0
240,ANZ6539,UAL1475,1465336980.0,1465349940.0,KIAH,KLGA,B738,First: Dinner / Economy: Food for sale,20.0,0.0,132.0
241,SWA1044,,1465341600.0,1465354200.0,KHOU,KLGA,B737,,0.0,0.0,143.0
242,DAL2594,,1465336800.0,1465351080.0,KDEN,KLGA,A320,First: Dinner / Economy: Dinner,12.0,0.0,138.0
243,DAL928,,1465316640.0,1465330800.0,KDEN,KLGA,A320,First: Lunch / Economy: Lunch,12.0,0.0,138.0
244,ACA7634,SKV7634,1465311000.0,1465316040.0,CYUL,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
245,WJA7209,DAL1974,1465326300.0,1465337640.0,KMIA,KLGA,MD88,,16.0,0.0,133.0
246,WJA6969,FLG4023,1465323300.0,1465332780.0,KMEM,KLGA,CRJ9,,0.0,12.0,64.0
247,ACA7636,SKV7636,1465321200.0,1465325940.0,CYUL,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
248,SWA3318,,1465341300.0,1465354500.0,KDEN,KLGA,B737,,0.0,0.0,143.0
249,ANA7744,UAL1499,1465311600.0,1465319460.0,KORD,KLGA,B737,First: Lunch / Economy: Food for sale,12.0,0.0,106.0
250,WJA6970,ASQ5079,1465337700.0,1465345860.0,KSDF,KLGA,CRJ7,,9.0,0.0,56.0
251,AAR6446,UAL1187,1465297200.0,1465305000.0,KORD,KLGA,A319,First: Breakfast / Economy: Food for sale,8.0,0.0,112.0
252,WJA7300,GJS6304,1465294440.0,1465302540.0,KSDF,KLGA,CRJ7,,9.0,0.0,56.0
253,JBU1572,,1465306800.0,1465317180.0,KFLL,KLGA,A320,,0.0,0.0,150.0
254,ANZ6540,UAL1254,1465322340.0,1465335000.0,KIAH,KLGA,B737,First: Lunch / Economy: Food for sale,12.0,0.0,106.0
255,ACA7638,SKV7638,1465327800.0,1465332840.0,CYUL,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
256,SWA5580,,1465317900.0,1465331400.0,KDEN,KLGA,B737,,0.0,0.0,143.0
257,ACA7640,SKV7640,1465336800.0,1465341840.0,CYUL,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
258,DAL4161,FLG4161,1465341960.0,1465350060.0,KMKE,KLGA,CRJ9,Business: Refreshments / Economy: Refreshments,0.0,12.0,64.0
259,WJA7299,GJS6279,1465318620.0,1465326600.0,KSDF,KLGA,CRJ7,,9.0,0.0,56.0
260,WJA7006,DAL1917,1465343280.0,1465354440.0,KMIA,KLGA,MD88,,16.0,0.0,133.0
261,ANZ6380,UAL2048,1465312500.0,1465325460.0,KIAH,KLGA,B737,First: Lunch / Economy: Food for sale,12.0,0.0,106.0
262,AAL4449,RPA4449,1465307100.0,1465317240.0,KMSP,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
263,ACA7642,SKV7642,1465344000.0,1465349040.0,CYUL,KLGA,E170,,0.0,9.0,64.0
264,ANZ6318,UAL1805,1465301400.0,1465314060.0,KIAH,KLGA,B737,First: Breakfast / Economy: Food for sale,12.0,0.0,106.0
265,AAL1201,,1465318800.0,1465331280.0,KDFW,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
266,UAL556,,1465319760.0,1465333560.0,KDEN,KLGA,A320,First: Lunch / Economy: Food for sale,12.0,0.0,138.0
267,WJA6506,DAL1286,1465310700.0,1465318740.0,KATL,KLGA,MD90,,16.0,0.0,144.0
268,DAL5492,ASQ5492,1465341420.0,1465345800.0,KSYR,KLGA,,,0.0,0.0,50.0
269,DAL5079,ASQ5079,1465337700.0,1465345860.0,KSDF,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
270,AAL4477,RPA4477,1465298100.0,1465307700.0,KMSP,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
271,DAL6304,GJS6304,1465294440.0,1465302540.0,KSDF,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
272,AAL4208,LOF4208,1465310100.0,1465316400.0,KGSO,KLGA,E145,,0.0,0.0,50.0
273,JBU972,,1465312200.0,1465322640.0,KFLL,KLGA,A320,,0.0,0.0,150.0
274,DAL6294,GJS6294,1465311540.0,1465317060.0,CYUL,KLGA,CRJ9,,0.0,12.0,64.0
275,EAQ4391,AAL138,1465341000.0,1465353600.0,KDFW,KLGA,B738,First: Meal / Economy: Food for sale,16.0,0.0,134.0
276,DAL5147,ASQ5147,1465326900.0,1465331520.0,KSYR,KLGA,,,0.0,0.0,50.0
277,DAL333,,1465312140.0,1465321500.0,KMSP,KLGA,A319,First: Lunch / Economy: Lunch,12.0,0.0,114.0
278,DAL6279,GJS6279,1465318620.0,1465326600.0,KSDF,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
279,DAL889,,1465308000.0,1465317600.0,KMSP,KLGA,A319,First: Breakfast / Economy: Breakfast,12.0,0.0,114.0
280,AAL4061,AWI4061,1465324140.0,1465331640.0,KSDF,KLGA,,,0.0,0.0,50.0
281,ETD3050,AAL374,1465321800.0,1465329360.0,KORD,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
282,WJA6632,DAL1986,1465335900.0,1465344600.0,KATL,KLGA,MD88,,16.0,0.0,133.0
283,WJA6325,DAL1386,1465314300.0,1465322160.0,KATL,KLGA,MD90,,16.0,0.0,144.0
284,DAL5396,ASQ5396,1465312500.0,1465316940.0,KSYR,KLGA,,,0.0,0.0,50.0
285,UAL347,,1465308300.0,1465322100.0,KDEN,KLGA,A320,First: Breakfast / Economy: Food for sale,12.0,0.0,138.0
286,NKS300,,1465305000.0,1465311600.0,KMYR,KLGA,A320,,0.0,0.0,178.0
287,DAL2296,,1465338720.0,1465348800.0,KMSP,KLGA,A320,First: Dinner / Economy: Dinner,12.0,0.0,138.0
288,DAL6296,GJS6296,1465326300.0,1465331640.0,CYUL,KLGA,CRJ7,,9.0,0.0,56.0
289,DAL6277,GJS6277,1465308000.0,1465315980.0,KMKE,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
290,JBU1272,,1465321800.0,1465332540.0,KFLL,KLGA,A320,,0.0,0.0,150.0
291,DAL3884,FLG3884,1465294560.0,1465299000.0,KSYR,KLGA,CRJ9,,0.0,12.0,64.0
292,UAL406,,1465335660.0,1465349340.0,KDEN,KLGA,B738,First: Lunch / Economy: Food for sale,20.0,0.0,132.0
293,NKS922,,1465323780.0,1465330140.0,KMYR,KLGA,A320,,0.0,0.0,178.0
294,DAL5169,ASQ5169,1465315200.0,1465319820.0,KRIC,KLGA,CRJ7,,9.0,0.0,56.0
295,UAL596,,1465324620.0,1465338540.0,KDEN,KLGA,B738,First: Lunch / Economy: Food for sale,20.0,0.0,132.0
296,UAL303,,1465315680.0,1465329600.0,KDEN,KLGA,B738,First: Lunch / Economy: Food for sale,20.0,0.0,132.0
297,DAL6309,GJS6309,1465338600.0,1465344060.0,CYUL,KLGA,CRJ7,,9.0,0.0,56.0
298,AAL4162,LOF4162,1465294500.0,1465299660.0,CYUL,KLGA,E145,,0.0,0.0,50.0
299,DAL3869,FLG3869,1465299300.0,1465308900.0,KMEM,KLGA,CRJ9,Business: Breakfast / Economy: Breakfast,0.0,12.0,64.0
300,WJA6991,DAL1335,1465319100.0,1465330080.0,KMIA,KLGA,A320,,12.0,0.0,138.0
301,AAL3997,AWI3997,1465315860.0,1465321920.0,KDTW,KLGA,,,0.0,0.0,50.0
302,UAL2014,,1465343040.0,1465356300.0,KDEN,KLGA,B753,First: Dinner / Economy: Food for sale,24.0,0.0,189.0
303,WJA6386,ASQ5217,1465296900.0,1465303860.0,KCAE,KLGA,,,0.0,0.0,50.0
304,AAL4204,LOF4204,1465335000.0,1465341540.0,KDTW,KLGA,E145,,0.0,0.0,50.0
305,DAL6236,GJS6236,1465293600.0,1465300620.0,KGRR,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
306,WJA7160,TCF3430,1465298400.0,1465309140.0,KOMA,KLGA,E170,,9.0,0.0,60.0
307,ETD3168,AAL186,1465318200.0,1465326000.0,KORD,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
308,DAL5553,ASQ5553,1465316520.0,1465323540.0,KGRR,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
309,WJA6417,ASQ5320,1465295700.0,1465300560.0,KCHO,KLGA,,,0.0,0.0,50.0
310,WJA6980,DAL1389,1465334400.0,1465345800.0,KMIA,KLGA,A320,,12.0,0.0,138.0
311,AAL4200,LOF4200,1465311060.0,1465317600.0,KDTW,KLGA,E145,,0.0,0.0,50.0
312,DAL3430,TCF3430,1465298400.0,1465309140.0,KOMA,KLGA,E170,First: Breakfast / Economy: Breakfast,9.0,0.0,60.0
313,WJA6370,GJS6243,1465304400.0,1465310880.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
314,AAL4165,LOF4165,1465313400.0,1465318560.0,CYUL,KLGA,E145,,0.0,0.0,50.0
315,WJA7019,TCF3333,1465297200.0,1465303680.0,KCMH,KLGA,E170,,9.0,0.0,60.0
316,AAL4218,LOF4218,1465338600.0,1465344120.0,CYUL,KLGA,E145,,0.0,0.0,50.0
317,AAL4211,LOF4211,1465304400.0,1465310880.0,KDTW,KLGA,E145,,0.0,0.0,50.0
318,JBU672,,1465335300.0,1465346340.0,KFLL,KLGA,A320,,0.0,0.0,150.0
319,WJA6992,DAL2135,1465300800.0,1465310700.0,KTPA,KLGA,,,12.0,0.0,98.0
320,QFA4391,AAL138,1465341000.0,1465353600.0,KDFW,KLGA,B738,First: Meal / Economy: Food for sale,16.0,0.0,134.0
321,ASA4793,LOF4211,1465304400.0,1465310880.0,KDTW,KLGA,E145,,0.0,0.0,50.0
322,WJA6755,TCF3393,1465328220.0,1465334280.0,KCMH,KLGA,E170,,12.0,0.0,64.0
323,DAL871,,1465329600.0,1465339560.0,KMSP,KLGA,MD88,First: Refreshments / Economy: Refreshments,16.0,0.0,133.0
324,DAL1377,,1465322100.0,1465328880.0,KDTW,KLGA,A319,,12.0,0.0,114.0
325,DAL4023,FLG4023,1465323300.0,1465332780.0,KMEM,KLGA,CRJ9,Business: Lunch / Economy: Lunch,0.0,12.0,64.0
326,DAL3658,FLG3658,1465322700.0,1465333620.0,KMSY,KLGA,CRJ9,Business: Lunch / Economy: Lunch,0.0,12.0,64.0
327,UAL5706,SKW5706,1465329900.0,1465338180.0,KORD,KLGA,E170,First: Lunch / Economy: Food for sale,6.0,0.0,64.0
328,QTR5138,AAL365,1465335600.0,1465343580.0,KORD,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
329,DAL2789,,1465308000.0,1465314360.0,KDTW,KLGA,A319,,12.0,0.0,114.0
330,WJA7445,DAL2406,1465316700.0,1465326660.0,KTPA,KLGA,,,12.0,0.0,98.0
331,DAL1496,,1465323300.0,1465333320.0,KMSP,KLGA,MD88,First: Lunch / Economy: Lunch,16.0,0.0,133.0
332,WJA7473,DAL2815,1465326900.0,1465336860.0,KTPA,KLGA,,,12.0,0.0,98.0
333,WJA6776,GJS6234,1465300800.0,1465307460.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
334,DAL3757,FLG3757,1465297800.0,1465308900.0,KMSY,KLGA,CRJ9,Business: Breakfast / Economy: Breakfast,0.0,12.0,64.0
335,JBU1472,,1465345140.0,1465355700.0,KFLL,KLGA,A320,,0.0,0.0,150.0
336,DAL582,,1465328400.0,1465335240.0,KDTW,KLGA,A320,,12.0,0.0,138.0
337,DAL1560,,1465337700.0,1465348740.0,KMSY,KLGA,A319,First: Dinner / Economy: Dinner,12.0,0.0,114.0
338,WJA6310,DAL1486,1465317900.0,1465326360.0,KATL,KLGA,MD90,,16.0,0.0,144.0
339,ASA4789,LOF4204,1465335000.0,1465341540.0,KDTW,KLGA,E145,,0.0,0.0,50.0
340,DAL1286,,1465310700.0,1465318740.0,KATL,KLGA,MD90,First: Lunch / Economy: Lunch,16.0,0.0,144.0
341,WJA6641,TCF3320,1465305000.0,1465312740.0,KIND,KLGA,E170,,9.0,0.0,60.0
342,AAL1084,,1465293900.0,1465304400.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
343,WJA7444,DAL709,1465343100.0,1465353060.0,KTPA,KLGA,,,12.0,0.0,98.0
344,DAL1865,,1465349100.0,1465357440.0,KATL,KLGA,B739,First: Refreshments / Economy: Refreshments,20.0,0.0,160.0
345,ASA1011,AAL288,1465347900.0,1465355820.0,KORD,KLGA,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
346,DAL2135,,1465300800.0,1465310700.0,KTPA,KLGA,,First: Breakfast / Economy: Breakfast,12.0,0.0,98.0
347,DAL351,,1465350960.0,1465357320.0,KDTW,KLGA,B739,,20.0,0.0,160.0
348,KLM5411,DAL1948,1465315500.0,1465322280.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
349,WJA6604,DAL1586,1465321500.0,1465329900.0,KATL,KLGA,MD90,,16.0,0.0,144.0
350,KLM6590,DAL2349,1465334700.0,1465341300.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
351,DAL188,,1465343940.0,1465350780.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
352,SWA1938,,1465302900.0,1465311300.0,KATL,KLGA,B737,,0.0,0.0,143.0
353,WJA6674,FLG3658,1465322700.0,1465333620.0,KMSY,KLGA,CRJ9,,0.0,12.0,64.0
354,WJA6774,GJS6185,1465297200.0,1465303980.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
355,WJA7349,FLG3757,1465297800.0,1465308900.0,KMSY,KLGA,CRJ9,,0.0,12.0,64.0
356,WJA7138,DAL1560,1465337700.0,1465348740.0,KMSY,KLGA,A319,,12.0,0.0,114.0
357,DAL2406,,1465316700.0,1465326660.0,KTPA,KLGA,,First: Lunch / Economy: Lunch,12.0,0.0,98.0
358,QFA3294,AAL186,1465318200.0,1465326000.0,KORD,KLGA,B738,First: Meal / Economy: Food for sale,16.0,0.0,134.0
359,DAL2815,,1465326900.0,1465336860.0,KTPA,KLGA,,First: Refreshments / Economy: Refreshments,12.0,0.0,98.0
360,DAL6302,GJS6302,1465315500.0,1465323540.0,KMKE,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
361,AAL1011,,1465297200.0,1465307880.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
362,DAL2349,,1465334700.0,1465341300.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
363,WJA6307,DAL1248,1465328700.0,1465337460.0,KATL,KLGA,MD88,,16.0,0.0,133.0
364,KLM5010,DAL188,1465343940.0,1465350780.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
365,WJA6389,TCF3316,1465302600.0,1465309140.0,KCMH,KLGA,E170,,12.0,0.0,64.0
366,AAL4175,LOF4175,1465329900.0,1465336140.0,KCLE,KLGA,E145,,0.0,0.0,50.0
367,KLM5540,DAL582,1465328400.0,1465335240.0,KDTW,KLGA,A320,,12.0,0.0,138.0
368,EAQ4395,AAL1164,1465336800.0,1465349520.0,KDFW,KLGA,,First: Meal / Business: Meal / Economy: Food for sale,10.0,20.0,72.0
369,DAL1948,,1465315500.0,1465322280.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
370,DAL709,,1465343100.0,1465353060.0,KTPA,KLGA,,First: Dinner / Economy: Dinner,12.0,0.0,98.0
371,ASA1006,AAL352,1465339500.0,1465347480.0,KORD,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
372,JBU1716,,1465298220.0,1465308000.0,KTPA,KLGA,A320,,0.0,0.0,150.0
373,DAL1996,,1465300800.0,1465310700.0,KMSP,KLGA,MD88,First: Breakfast / Economy: Breakfast,16.0,0.0,133.0
374,AAL4657,RPA4657,1465298100.0,1465308120.0,KMEM,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
375,AAL4172,LOF4172,1465312440.0,1465318740.0,KCLE,KLGA,E145,,0.0,0.0,50.0
376,DAL1848,,1465298700.0,1465305300.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
377,ASA6274,RPA4597,1465317300.0,1465326180.0,KSTL,KLGA,E170,First: Refreshments / Economy: Food for sale,12.0,0.0,64.0
378,CSN1230,DAL1639,1465328700.0,1465335060.0,KDTW,KLGA,,First: Complimentary Alcohol / Economy: Complimentary Alcohol,12.0,0.0,98.0
379,JBU1116,,1465339260.0,1465349340.0,KTPA,KLGA,A320,,0.0,0.0,150.0
380,EAQ3294,AAL186,1465318200.0,1465326000.0,KORD,KLGA,B738,First: Meal / Economy: Food for sale,16.0,0.0,134.0
381,AAL4179,LOF4179,1465294200.0,1465300560.0,KCLE,KLGA,E145,,0.0,0.0,50.0
382,DAL6272,GJS6272,1465337640.0,1465344120.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
383,DAL4259,GJS4259,1465322400.0,1465328280.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
384,DAL1586,,1465321500.0,1465329900.0,KATL,KLGA,MD90,First: Refreshments / Economy: Refreshments,16.0,0.0,144.0
385,DAL2514,,1465302540.0,1465309140.0,KDTW,KLGA,,,12.0,0.0,98.0
386,DAL4249,GJS4249,1465314000.0,1465319700.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
387,DAL6251,GJS6251,1465305900.0,1465311960.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
388,CSN1233,DAL188,1465343100.0,1465349340.0,KDTW,KLGA,MD90,Economy: Complimentary Alcohol,0.0,0.0,150.0
389,DAL1596,,1465346100.0,1465356240.0,KMSP,KLGA,MD90,First: Dinner / Economy: Dinner,16.0,0.0,144.0
390,NKS347,,1465330740.0,1465336860.0,KDTW,KLGA,A320,,0.0,0.0,178.0
391,AVA2136,ASH6255,1465302000.0,1465307100.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
392,FFT1462,,1465295100.0,1465303440.0,KATL,KLGA,A320,Economy: Food for sale,0.0,0.0,180.0
393,CSN1027,DAL188,1465343940.0,1465350780.0,KDTW,KLGA,MD88,First: Complimentary Alcohol / Economy: Complimentary Alcohol,16.0,0.0,133.0
394,ASA1214,AAL364,1465329600.0,1465337520.0,KORD,KLGA,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
395,AAL4338,RPA4338,1465325820.0,1465336020.0,KMEM,KLGA,E170,First: Lunch / Economy: Food for sale,12.0,0.0,64.0
396,AAL2182,,1465327800.0,1465340580.0,KDFW,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
397,NKS316,,1465293780.0,1465299600.0,KDTW,KLGA,A320,,0.0,0.0,178.0
398,AVA2236,ASH6256,1465334040.0,1465339380.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
399,DAL3895,FLG3895,1465335900.0,1465343100.0,KTYS,KLGA,,,0.0,0.0,50.0
400,CSN1002,DAL582,1465328400.0,1465335240.0,KDTW,KLGA,A320,First: Complimentary Alcohol / Economy: Complimentary Alcohol,12.0,0.0,138.0
401,AAL5123,JIA5123,1465331760.0,1465338600.0,KDAY,KLGA,,,0.0,0.0,50.0
402,RJA7266,AAL336,1465343100.0,1465351200.0,KORD,KLGA,B738,,16.0,0.0,134.0
403,VOZ6526,DAL1377,1465322100.0,1465328880.0,KDTW,KLGA,A319,,12.0,0.0,114.0
404,WJA6553,GJS6183,1465329600.0,1465335600.0,KRDU,KLGA,CRJ9,,0.0,12.0,64.0
405,SAA7454,ASH6255,1465302000.0,1465307100.0,KIAD,KLGA,CRJ7,,6.0,0.0,60.0
406,AAL2520,,1465306440.0,1465317360.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
407,VIR2739,DAL2349,1465334700.0,1465341300.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
408,WJA6770,GJS6196,1465311600.0,1465317960.0,KRDU,KLGA,CRJ9,,0.0,12.0,64.0
409,VOZ6535,DAL2789,1465308000.0,1465314360.0,KDTW,KLGA,A319,,12.0,0.0,114.0
410,DAL5088,ASQ5088,1465296600.0,1465302960.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
411,ASA1057,AAL363,1465308900.0,1465316520.0,KORD,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
412,ANA7554,ASH6256,1465334040.0,1465339380.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
413,AAL1064,,1465312080.0,1465322760.0,KMIA,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
414,UAL3836,ASQ3836,1465341480.0,1465347540.0,KCLE,KLGA,E135,,0.0,0.0,50.0
415,WJA6332,TCF3386,1465293600.0,1465299720.0,KCMH,KLGA,E170,,12.0,0.0,64.0
416,VOZ6767,DAL582,1465328400.0,1465335240.0,KDTW,KLGA,A320,,12.0,0.0,138.0
417,VOZ6533,DAL1848,1465298700.0,1465305000.0,KDTW,KLGA,A320,,12.0,0.0,138.0
418,VIR2737,DAL188,1465343940.0,1465350780.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
419,UAL6255,ASH6255,1465302000.0,1465307100.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
420,WJA6858,ASQ5614,1465336740.0,1465343040.0,KGSO,KLGA,CRJ7,,9.0,0.0,56.0
421,VIR2446,DAL351,1465350960.0,1465357320.0,KDTW,KLGA,B739,,20.0,0.0,160.0
422,UAL4314,ASQ4314,1465337460.0,1465343520.0,KCLE,KLGA,E135,,0.0,0.0,50.0
423,JAL7372,AAL332,1465315200.0,1465322520.0,KORD,KLGA,B738,First: Lunch / Economy: Lunch,16.0,0.0,134.0
424,VOZ6703,DAL351,1465350960.0,1465357320.0,KDTW,KLGA,B739,,20.0,0.0,160.0
425,UAL3770,ASQ3770,1465320600.0,1465326660.0,KCLE,KLGA,E135,,0.0,0.0,50.0
426,UAL6256,ASH6256,1465334040.0,1465339380.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
427,ASA4692,LOF4181,1465297200.0,1465306740.0,KSTL,KLGA,E145,Economy: Food for sale,0.0,0.0,50.0
428,KLM5454,DAL2296,1465338720.0,1465348800.0,KMSP,KLGA,A320,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,138.0
429,DAL4084,FLG4084,1465317300.0,1465322220.0,KBTV,KLGA,,,0.0,0.0,50.0
430,AAL310,,1465322760.0,1465333380.0,KMIA,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
431,DAL3995,FLG3995,1465338480.0,1465343400.0,KBTV,KLGA,,,0.0,0.0,50.0
432,ASA1151,AAL388,1465305900.0,1465313400.0,KORD,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
433,VIR2738,DAL582,1465328400.0,1465335240.0,KDTW,KLGA,A320,,12.0,0.0,138.0
434,WJA7092,DAL1886,1465332300.0,1465341180.0,KATL,KLGA,MD90,,16.0,0.0,144.0
435,VOZ6544,DAL188,1465343940.0,1465350780.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
436,DAL5121,ASQ5121,1465293600.0,1465298640.0,KBTV,KLGA,CRJ7,,9.0,0.0,56.0
437,KLM6516,DAL871,1465329600.0,1465339560.0,KMSP,KLGA,MD88,First: Refreshments for sale / Economy: Refreshments for sale,16.0,0.0,133.0
438,AAL4521,RPA4521,1465347420.0,1465357440.0,KMEM,KLGA,E170,First: Dinner / Economy: Food for sale,12.0,0.0,64.0
439,UAL3778,ASQ3778,1465311720.0,1465317780.0,KCLE,KLGA,E135,,0.0,0.0,50.0
440,UAL4225,ASQ4225,1465304160.0,1465310280.0,KCLE,KLGA,E135,,0.0,0.0,50.0
441,DAL5954,TCF5954,1465338600.0,1465346700.0,KORD,KLGA,E170,First: Dinner / Economy: Dinner,12.0,0.0,64.0
442,JAL7658,AAL352,1465339500.0,1465347480.0,KORD,KLGA,B738,First: Dinner / Economy: Dinner,16.0,0.0,134.0
443,VOZ6564,DAL2349,1465334700.0,1465341300.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
444,DAL6240,GJS6240,1465324020.0,1465328940.0,KBTV,KLGA,CRJ7,,9.0,0.0,56.0
445,WJA6771,GJS6230,1465293600.0,1465299720.0,KRDU,KLGA,CRJ9,,0.0,12.0,64.0
446,UAL4031,ASQ4031,1465294680.0,1465300800.0,KCLE,KLGA,E135,,0.0,0.0,50.0
447,AFR2682,DAL188,1465343940.0,1465350780.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
448,WJA6427,GJS6272,1465337640.0,1465344120.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
449,KLM7358,DAL1596,1465346100.0,1465356240.0,KMSP,KLGA,MD90,First: Refreshments for sale / Economy: Refreshments for sale,16.0,0.0,144.0
450,VOZ6563,DAL1948,1465315500.0,1465322280.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
451,WJA6531,GJS4259,1465322400.0,1465328280.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
452,WJA6899,GJS4249,1465314000.0,1465319700.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
453,WJA6572,GJS6251,1465305900.0,1465311960.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
454,WJA6820,ASQ5088,1465296600.0,1465302960.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
455,AAL88,,1465329600.0,1465340220.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
456,BAW6607,AAL348,1465349700.0,1465357560.0,KORD,KLGA,B738,First: Refreshments / Economy: No meal,16.0,0.0,134.0
457,AFR2830,DAL582,1465328400.0,1465335240.0,KDTW,KLGA,A320,,12.0,0.0,138.0
458,VOZ6707,DAL2514,1465302540.0,1465309140.0,KDTW,KLGA,,,12.0,0.0,98.0
459,WJA6466,DAL2186,1465343100.0,1465351680.0,KATL,KLGA,MD90,,16.0,0.0,144.0
460,AAL2240,,1465333140.0,1465344000.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
461,AAL4003,AWI4003,1465335660.0,1465342200.0,KGSO,KLGA,,,0.0,0.0,50.0
462,BAW6641,AAL394,1465298700.0,1465306080.0,KORD,KLGA,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
463,UAL5843,SKW5843,1465318800.0,1465326900.0,KORD,KLGA,E170,First: Lunch / Economy: Food for sale,6.0,0.0,64.0
