,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
12340,KLM5153,DAL2219,1465677360.0,1465695900.0,KLAS,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
12341,KLM5053,DAL44,1465666440.0,1465684980.0,KLAS,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
12342,KLM5681,DAL2405,1465650000.0,1465667940.0,KLAS,KJFK,A320,First: Food for sale / Economy: Food for sale,12.0,0.0,138.0
12343,CES4170,DAL2219,1465677360.0,1465695900.0,KLAS,KJFK,B738,,16.0,0.0,144.0
12344,CES8818,DAL44,1465666440.0,1465684980.0,KLAS,KJFK,B738,,16.0,0.0,144.0
12345,CES8806,DAL2405,1465650000.0,1465667940.0,KLAS,KJFK,A320,,12.0,0.0,138.0
12346,AZA3310,DAL2619,1465708800.0,1465726500.0,KLAS,KJFK,B752,,22.0,0.0,153.0
12347,AZA5890,DAL1728,1465686720.0,1465704540.0,KLAS,KJFK,B752,,0.0,0.0,219.0
12348,AZA3380,DAL2219,1465677360.0,1465695900.0,KLAS,KJFK,B738,,16.0,0.0,144.0
12349,AZA3276,DAL44,1465666440.0,1465684980.0,KLAS,KJFK,B738,,16.0,0.0,144.0
12350,AZA3313,DAL2405,1465650000.0,1465667940.0,KLAS,KJFK,A320,,12.0,0.0,138.0
12351,VIR4770,DAL2619,1465708800.0,1465726500.0,KLAS,KJFK,B752,First: Refreshments for sale / Economy: Refreshments for sale,22.0,0.0,153.0
12352,VIR4830,DAL1728,1465686720.0,1465704540.0,KLAS,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
12353,VIR4774,DAL2219,1465677360.0,1465695900.0,KLAS,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
12354,VIR4818,DAL44,1465666440.0,1465684980.0,KLAS,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
12355,VIR4834,DAL2405,1465650000.0,1465667940.0,KLAS,KJFK,A320,First: Food for sale / Economy: Food for sale,12.0,0.0,138.0
12356,AFR3565,DAL2219,1465677360.0,1465695900.0,KLAS,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
12357,AFR5785,DAL44,1465666440.0,1465684980.0,KLAS,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
12358,AFR6833,DAL2405,1465650000.0,1465667940.0,KLAS,KJFK,A320,First: Breakfast / Economy: Food for sale,12.0,0.0,138.0
12359,HAL2324,JBU48,1465666980.0,1465685280.0,KLAS,KJFK,A320,,0.0,0.0,150.0
12360,UAE6130,JBU1248,1465714200.0,1465732020.0,KLAS,KJFK,A321,,0.0,0.0,190.0
12361,UAE6134,JBU48,1465666980.0,1465685280.0,KLAS,KJFK,A320,,0.0,0.0,150.0
12362,SAA7361,JBU1248,1465714200.0,1465732020.0,KLAS,KJFK,A321,,0.0,0.0,190.0
12363,ETD8343,JBU1248,1465714200.0,1465732020.0,KLAS,KJFK,A321,,0.0,0.0,190.0
12364,ETD8334,JBU48,1465666980.0,1465685280.0,KLAS,KJFK,A320,,0.0,0.0,150.0
12365,HAL2500,VRD260,1465708200.0,1465725540.0,KLAS,KJFK,A320,,8.0,0.0,141.0
12366,AAL210,,1465657200.0,1465675320.0,KLAS,KJFK,B752,First: Breakfast / Economy: Food for sale,22.0,0.0,160.0
12367,AAL2229,,1465669200.0,1465687740.0,KLAS,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
12368,AAL204,,1465707600.0,1465725960.0,KLAS,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
12369,DAL2619,,1465708800.0,1465726500.0,KLAS,KJFK,B752,First: Refreshments / Economy: Refreshments for sale,22.0,0.0,153.0
12370,DAL1728,,1465686720.0,1465704540.0,KLAS,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
12371,DAL2219,,1465677360.0,1465695900.0,KLAS,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
12372,DAL44,,1465666440.0,1465684980.0,KLAS,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
12373,DAL2405,,1465650000.0,1465667940.0,KLAS,KJFK,A320,First: Breakfast / Economy: Food for sale,12.0,0.0,138.0
12374,JBU948,,1465704600.0,1465722300.0,KLAS,KJFK,A321,,0.0,0.0,190.0
12375,JBU1248,,1465714200.0,1465732020.0,KLAS,KJFK,A321,,0.0,0.0,190.0
12376,JBU48,,1465666980.0,1465685280.0,KLAS,KJFK,A320,,0.0,0.0,150.0
12377,VRD260,,1465708200.0,1465725540.0,KLAS,KJFK,A320,,8.0,0.0,141.0
12378,HAL2057,JBU2807,1465638240.0,1465642680.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12379,UAE6756,JBU2807,1465638240.0,1465642680.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12380,UAE6760,JBU207,1465660980.0,1465665780.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12381,UAE6758,JBU507,1465689000.0,1465693740.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12382,JAL5841,JBU2807,1465638240.0,1465642680.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12383,THY8500,JBU2807,1465638240.0,1465642680.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12384,THY8502,JBU207,1465660980.0,1465665780.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12385,THY8506,JBU507,1465689000.0,1465693740.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12386,SIA1493,JBU207,1465660980.0,1465665780.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12387,QTR4104,JBU2807,1465638240.0,1465642680.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12388,ETD8394,JBU207,1465660980.0,1465665780.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12389,JBU2807,,1465638240.0,1465642680.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12390,JBU207,,1465660980.0,1465665780.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12391,JBU507,,1465689000.0,1465693740.0,KPWM,KJFK,E190,,0.0,0.0,100.0
12392,SVA903,,1465614900.0,1465665900.0,OEJN,KJFK,,,0.0,0.0,0.0
12393,SVA21,,1465612500.0,1465659000.0,OEJN,KJFK,,First: Meal / Business: Meal / Economy: Meal,30.0,31.0,183.0
12394,DAL722,,1465669500.0,1465686780.0,TNCA,KJFK,B752,First: Lunch / Economy: Food for sale,22.0,0.0,153.0
12395,JBU758,,1465677600.0,1465694520.0,TNCA,KJFK,A321,,0.0,0.0,190.0
12396,JBU958,,1465662600.0,1465679640.0,TNCA,KJFK,A320,,0.0,0.0,150.0
12397,KLM7309,DAL1773,1465660800.0,1465668960.0,TXKF,KJFK,A319,First: Refreshments / Economy: No meal,12.0,0.0,114.0
12398,AAL1443,,1465647300.0,1465655580.0,TXKF,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
12399,AAL1609,,1465659000.0,1465667280.0,TXKF,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
12400,DAL1773,,1465660800.0,1465668960.0,TXKF,KJFK,A319,First: Refreshments / Economy: No meal,12.0,0.0,114.0
12401,JBU1732,,1465657860.0,1465666260.0,TXKF,KJFK,E190,,0.0,0.0,100.0
12402,AIC101,,1465589700.0,1465644300.0,VIDP,KJFK,B77W,First: Meal / Business: Meal / Economy: Meal,4.0,35.0,303.0
12403,AAL6240,BOS8005,1465634700.0,1465665900.0,LFPO,KJFK,B752,Business: Meal / Economy: Meal,0.0,20.0,94.0
12404,FIN5545,BOS8005,1465634700.0,1465665900.0,LFPO,KJFK,B752,Business: Meal / Economy: Meal,0.0,20.0,94.0
12405,IBE7515,BOS8005,1465634700.0,1465665900.0,LFPO,KJFK,B752,,0.0,20.0,94.0
12406,DAL8466,AFR32,1465636800.0,1465665900.0,LFPO,KJFK,B772,First: Lunch / Business: Lunch / Economy: Lunch,4.0,49.0,194.0
12407,AFR32,,1465636800.0,1465665900.0,LFPO,KJFK,B772,"First: Meal, Snack or brunch / Business: Meal, Snack or brunch / Economy: Meal, Snack or brunch",4.0,49.0,194.0
12408,BAW8005,BOS8005,1465634700.0,1465665900.0,LFPO,KJFK,B752,Business: Meal / Economy: Meal,0.0,20.0,94.0
12409,VIR3805,DAL372,1465665060.0,1465676340.0,MYNN,KJFK,A320,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,138.0
12410,DAL372,,1465665060.0,1465676340.0,MYNN,KJFK,A320,First: Lunch / Economy: Refreshments for sale,12.0,0.0,138.0
12411,JBU622,,1465681200.0,1465691880.0,MYNN,KJFK,E190,,0.0,0.0,100.0
12412,JBU422,,1465667100.0,1465677660.0,MYNN,KJFK,A320,,0.0,0.0,150.0
12413,IBE4011,ENY4431,1465666980.0,1465672140.0,KORF,KJFK,E170,,12.0,0.0,64.0
12414,FIN5690,RPA4431,1465666980.0,1465672140.0,KORF,KJFK,E170,,12.0,0.0,64.0
12415,GFA4110,RPA4431,1465666980.0,1465672140.0,KORF,KJFK,E170,First: Food for sale / Economy: Food for sale,12.0,0.0,64.0
12416,BAW2476,RPA4431,1465666980.0,1465672140.0,KORF,KJFK,E170,,12.0,0.0,64.0
12417,QTR5363,RPA4431,1465666980.0,1465672140.0,KORF,KJFK,E170,,12.0,0.0,64.0
12418,ETD3413,RPA4431,1465666980.0,1465672140.0,KORF,KJFK,E170,,12.0,0.0,64.0
12419,BAW4834,LOF4189,1465641600.0,1465646220.0,KORF,KJFK,E145,,0.0,0.0,50.0
12420,QTR5381,LOF4189,1465641600.0,1465646220.0,KORF,KJFK,E145,,0.0,0.0,50.0
12421,ETD3340,LOF4189,1465641600.0,1465646220.0,KORF,KJFK,E145,,0.0,0.0,50.0
12422,KLM8649,FLG3622,1465640400.0,1465645080.0,KORF,KJFK,,,0.0,0.0,50.0
12423,KLM7573,FLG3686,1465678620.0,1465684140.0,KORF,KJFK,,,0.0,0.0,50.0
12424,VIR3766,FLG3622,1465640400.0,1465645080.0,KORF,KJFK,,,0.0,0.0,50.0
12425,VIR3056,FLG3686,1465678620.0,1465684140.0,KORF,KJFK,,,0.0,0.0,50.0
12426,AFR3519,FLG3686,1465678620.0,1465684140.0,KORF,KJFK,,,0.0,0.0,50.0
12427,DAL3622,FLG3622,1465640400.0,1465645080.0,KORF,KJFK,,,0.0,0.0,50.0
12428,DAL3686,FLG3686,1465678620.0,1465684140.0,KORF,KJFK,,,0.0,0.0,50.0
12429,AAL4431,RPA4431,1465666980.0,1465672140.0,KORF,KJFK,E170,,12.0,0.0,64.0
12430,AAL4189,LOF4189,1465641600.0,1465646220.0,KORF,KJFK,E145,,0.0,0.0,50.0
12431,JAL7201,AAL950,1465691400.0,1465726800.0,SBGR,KJFK,B77W,"First: Dinner, Breakfast / Business: Dinner, Breakfast / Economy: Dinner, Breakfast",8.0,52.0,250.0
12432,CPA7699,AAL950,1465691400.0,1465726800.0,SBGR,KJFK,B77W,,8.0,52.0,250.0
12433,TAM8404,AAL950,1465691400.0,1465726800.0,SBGR,KJFK,B77W,,8.0,52.0,250.0
12434,AAL7785,TAM8102,1465693500.0,1465729800.0,SBGR,KJFK,B763,"Business: Dinner, Breakfast / Economy: Dinner, Breakfast",0.0,30.0,175.0
12435,AAL7808,TAM8080,1465698600.0,1465733400.0,SBGR,KJFK,B763,"Business: Dinner, Breakfast / Economy: Dinner, Breakfast",0.0,30.0,175.0
12436,JAL5563,TAM8102,1465693500.0,1465729800.0,SBGR,KJFK,B763,"Business: Dinner, Breakfast / Economy: Dinner, Breakfast",0.0,30.0,175.0
12437,JAL5501,TAM8080,1465698600.0,1465733400.0,SBGR,KJFK,B763,"Business: Dinner, Breakfast / Economy: Dinner, Breakfast",0.0,30.0,175.0
12438,LAN8070,TAM8102,1465693500.0,1465729800.0,SBGR,KJFK,B763,"Business: Dinner, Breakfast / Economy: Dinner, Breakfast",0.0,30.0,175.0
12439,LAN8527,TAM8080,1465698600.0,1465733400.0,SBGR,KJFK,B763,"Business: Dinner, Breakfast / Economy: Dinner, Breakfast",0.0,30.0,175.0
12440,AAL950,,1465691400.0,1465726800.0,SBGR,KJFK,B77W,"First: Dinner, Breakfast / Business: Dinner, Breakfast / Economy: Dinner, Breakfast",8.0,52.0,250.0
12441,DAL472,,1465691400.0,1465727100.0,SBGR,KJFK,B763,Business: Dinner / Economy: Dinner,0.0,36.0,172.0
12442,TAM8080,,1465698600.0,1465733400.0,SBGR,KJFK,B773,"Business: Dinner, Breakfast / Economy: Dinner, Breakfast",0.0,56.0,302.0
12443,TAM8102,,1465693500.0,1465729800.0,SBGR,KJFK,B763,"Business: Dinner, Breakfast / Economy: Dinner, Breakfast",0.0,30.0,175.0
12444,IBE4157,ENY4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,,12.0,0.0,64.0
12445,QFA4634,RPA4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
12446,EAQ4634,RPA4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
12447,FIN5678,RPA4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,,12.0,0.0,64.0
12448,GFA6762,RPA4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,First: Food for sale / Economy: Food for sale,12.0,0.0,64.0
12449,BAW5468,RPA4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,,12.0,0.0,64.0
12450,QTR5455,RPA4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,,12.0,0.0,64.0
12451,ETD3207,RPA4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,,12.0,0.0,64.0
12452,RJA7731,AAL4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,,12.0,0.0,64.0
12453,AMX5911,FLG3672,1465657200.0,1465662480.0,KPIT,KJFK,,,0.0,0.0,50.0
12454,AMX5912,FLG3895,1465679160.0,1465684800.0,KPIT,KJFK,,,0.0,0.0,50.0
12455,AMX5910,FLG3668,1465638600.0,1465644180.0,KPIT,KJFK,CRJ9,,0.0,12.0,64.0
12456,WJA7390,FLG3672,1465657200.0,1465662480.0,KPIT,KJFK,,,0.0,0.0,50.0
12457,WJA6539,FLG3895,1465679160.0,1465684800.0,KPIT,KJFK,,,0.0,0.0,50.0
12458,KLM5779,FLG3672,1465657200.0,1465662480.0,KPIT,KJFK,,,0.0,0.0,50.0
12459,KLM6771,FLG3895,1465679160.0,1465684800.0,KPIT,KJFK,,,0.0,0.0,50.0
12460,AZA3085,FLG3672,1465657200.0,1465662480.0,KPIT,KJFK,,,0.0,0.0,50.0
12461,AZA3087,FLG3895,1465679160.0,1465684800.0,KPIT,KJFK,,,0.0,0.0,50.0
12462,AZA3420,FLG3668,1465638600.0,1465644180.0,KPIT,KJFK,CRJ9,,0.0,12.0,64.0
12463,VIR4648,FLG3672,1465657200.0,1465662480.0,KPIT,KJFK,,,0.0,0.0,50.0
12464,VIR4650,FLG3895,1465679160.0,1465684800.0,KPIT,KJFK,,,0.0,0.0,50.0
12465,VIR3442,FLG3668,1465638600.0,1465644180.0,KPIT,KJFK,CRJ9,,0.0,12.0,64.0
12466,AFR2677,FLG3672,1465657200.0,1465662480.0,KPIT,KJFK,,,0.0,0.0,50.0
12467,AFR5927,FLG3895,1465679160.0,1465684800.0,KPIT,KJFK,,,0.0,0.0,50.0
12468,DAL3672,FLG3672,1465657200.0,1465662480.0,KPIT,KJFK,,,0.0,0.0,50.0
12469,DAL3895,FLG3895,1465679160.0,1465684800.0,KPIT,KJFK,,,0.0,0.0,50.0
12470,DAL3668,FLG3668,1465638600.0,1465644180.0,KPIT,KJFK,CRJ9,,0.0,12.0,64.0
12471,AAL4430,RPA4430,1465662600.0,1465668120.0,KPIT,KJFK,E170,,12.0,0.0,64.0
12472,MSR985,,1465634100.0,1465676100.0,HECA,KJFK,B773,Business: Meal / Economy: Meal,0.0,49.0,297.0
12473,AAL8116,WJA1680,1465662300.0,1465679280.0,CYYC,KJFK,B738,,0.0,0.0,166.0
12474,DAL7199,WJA1680,1465662300.0,1465679280.0,CYYC,KJFK,B738,,0.0,0.0,166.0
12475,WJA1680,,1465662300.0,1465679280.0,CYYC,KJFK,B738,,0.0,0.0,166.0
12476,AAR9457,CMP830,1465648740.0,1465667400.0,MPTO,KJFK,B738,Business: Meal / Economy: Meal,0.0,14.0,141.0
12477,AAR9459,CMP804,1465687320.0,1465706100.0,MPTO,KJFK,B738,Business: Meal / Economy: Meal,0.0,14.0,141.0
12478,AAR9461,CMP808,1465699020.0,1465717500.0,MPTO,KJFK,B738,Business: Meal / Economy: Meal,0.0,14.0,141.0
12479,UAL7130,CMP830,1465648740.0,1465667400.0,MPTO,KJFK,B738,,0.0,14.0,141.0
12480,UAL7154,CMP804,1465687320.0,1465706100.0,MPTO,KJFK,B738,,0.0,14.0,141.0
12481,CMP830,,1465648740.0,1465667400.0,MPTO,KJFK,B738,Business: Meal / Economy: Meal,0.0,14.0,141.0
12482,CMP804,,1465687320.0,1465706100.0,MPTO,KJFK,B738,Business: Meal / Economy: Meal,0.0,14.0,141.0
12483,CMP808,,1465699020.0,1465717500.0,MPTO,KJFK,B738,Business: Meal / Economy: Meal,0.0,14.0,141.0
12484,BAW6919,ENY3207,1465661100.0,1465670100.0,KBNA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12485,BER4618,ENY3207,1465661100.0,1465670100.0,KBNA,KJFK,E145,,0.0,0.0,50.0
12486,QTR5339,ENY3207,1465661100.0,1465670100.0,KBNA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12487,IBE4552,ENY3207,1465661100.0,1465670100.0,KBNA,KJFK,E145,,0.0,0.0,50.0
12488,TAM2155,ENY3207,1465661100.0,1465670100.0,KBNA,KJFK,E145,,0.0,0.0,50.0
12489,ETD3156,ENY3207,1465661100.0,1465670100.0,KBNA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12490,BAW1979,LOF4183,1465642800.0,1465651920.0,KBNA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12491,QTR5375,LOF4183,1465642800.0,1465651920.0,KBNA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12492,ETD3668,LOF4183,1465642800.0,1465651920.0,KBNA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12493,AAL3207,ENY3207,1465661100.0,1465670100.0,KBNA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12494,AAL4183,LOF4183,1465642800.0,1465651920.0,KBNA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12495,JBU950,,1465674240.0,1465693140.0,TGPY,KJFK,A320,,0.0,0.0,150.0
12496,RJA7595,AAL4196,1465679820.0,1465686000.0,CYUL,KJFK,E145,,0.0,0.0,50.0
12497,QFA3326,LOF4191,1465665300.0,1465671000.0,CYUL,KJFK,E145,Economy: No meal,0.0,0.0,50.0
12498,EAQ3326,LOF4191,1465665300.0,1465671000.0,CYUL,KJFK,E145,Economy: No meal,0.0,0.0,50.0
12499,JAL7467,LOF4191,1465665300.0,1465671000.0,CYUL,KJFK,E145,,0.0,0.0,50.0
12500,JAL7475,LOF4196,1465679820.0,1465686000.0,CYUL,KJFK,E145,,0.0,0.0,50.0
12501,FIN5672,LOF4191,1465665300.0,1465671000.0,CYUL,KJFK,E145,,0.0,0.0,50.0
12502,BAW4403,LOF4191,1465665300.0,1465671000.0,CYUL,KJFK,E145,,0.0,0.0,50.0
12503,BAW5774,LOF4196,1465679820.0,1465686000.0,CYUL,KJFK,E145,,0.0,0.0,50.0
12504,BER4575,LOF4191,1465665300.0,1465671000.0,CYUL,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12505,BER4593,LOF4196,1465679820.0,1465686000.0,CYUL,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
12506,LAN8681,LOF4191,1465665300.0,1465671000.0,CYUL,KJFK,E145,Economy: No meal,0.0,0.0,50.0
12507,LAN8711,LOF4196,1465679820.0,1465686000.0,CYUL,KJFK,E145,Economy: No meal,0.0,0.0,50.0
12508,WJA6906,FLG3833,1465644300.0,1465650360.0,CYUL,KJFK,,,0.0,0.0,50.0
12509,WJA6392,FLG4151,1465679460.0,1465686000.0,CYUL,KJFK,,,0.0,0.0,50.0
12510,KLM8227,FLG4151,1465679460.0,1465686000.0,CYUL,KJFK,,,0.0,0.0,50.0
12511,AZA5851,FLG3833,1465644300.0,1465650360.0,CYUL,KJFK,,,0.0,0.0,50.0
12512,AZA5963,FLG4151,1465679460.0,1465686000.0,CYUL,KJFK,,,0.0,0.0,50.0
12513,VIR4684,FLG3833,1465644300.0,1465650360.0,CYUL,KJFK,,,0.0,0.0,50.0
12514,VIR4744,FLG4151,1465679460.0,1465686000.0,CYUL,KJFK,,,0.0,0.0,50.0
12515,AFR9351,FLG4151,1465679460.0,1465686000.0,CYUL,KJFK,,,0.0,0.0,50.0
12516,WJA6367,TCF3417,1465660200.0,1465665840.0,CYUL,KJFK,E135,,0.0,0.0,50.0
12517,KLM5585,TCF3417,1465660200.0,1465665840.0,CYUL,KJFK,E135,,0.0,0.0,50.0
12518,VIR5067,TCF3417,1465660200.0,1465665840.0,CYUL,KJFK,E135,,0.0,0.0,50.0
12519,AFR8503,TCF3417,1465660200.0,1465665840.0,CYUL,KJFK,E135,,0.0,0.0,50.0
12520,AZA5964,BTI3417,1465660200.0,1465665840.0,CYUL,KJFK,E135,,0.0,0.0,50.0
12521,DAL3833,FLG3833,1465644300.0,1465650360.0,CYUL,KJFK,,,0.0,0.0,50.0
12522,DAL4151,FLG4151,1465679460.0,1465686000.0,CYUL,KJFK,,,0.0,0.0,50.0
12523,DAL3417,TCF3417,1465660200.0,1465665840.0,CYUL,KJFK,E135,,0.0,0.0,50.0
12524,AAL4191,LOF4191,1465665300.0,1465671000.0,CYUL,KJFK,E145,,0.0,0.0,50.0
12525,AAL4196,LOF4196,1465679820.0,1465686000.0,CYUL,KJFK,E145,,0.0,0.0,50.0
12526,KLM6947,DAL401,1465666200.0,1465685100.0,KPDX,KJFK,B763,Business: Lunch / Economy: Food for sale,0.0,36.0,172.0
12527,KLM5059,DAL100,1465650000.0,1465669020.0,KPDX,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
12528,CES4376,DAL401,1465666200.0,1465685100.0,KPDX,KJFK,B763,,0.0,36.0,172.0
12529,CES8810,DAL100,1465650000.0,1465669020.0,KPDX,KJFK,B738,,16.0,0.0,144.0
12530,AZA5975,DAL401,1465666200.0,1465685100.0,KPDX,KJFK,B763,,0.0,36.0,172.0
12531,AZA3273,DAL100,1465650000.0,1465669020.0,KPDX,KJFK,B738,,16.0,0.0,144.0
12532,VIR4914,DAL401,1465666200.0,1465685100.0,KPDX,KJFK,B763,Business: Lunch / Economy: Food for sale,0.0,36.0,172.0
12533,VIR4619,DAL100,1465650000.0,1465669020.0,KPDX,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
12534,AFR8861,DAL401,1465666200.0,1465685100.0,KPDX,KJFK,B763,Business: Lunch / Economy: Food for sale,0.0,36.0,172.0
12535,UAE6184,JBU1206,1465714740.0,1465733640.0,KPDX,KJFK,A320,,0.0,0.0,150.0
12536,SAA7371,JBU1206,1465714740.0,1465733640.0,KPDX,KJFK,A320,,0.0,0.0,150.0
12537,QTR4110,JBU1206,1465714740.0,1465733640.0,KPDX,KJFK,A320,,0.0,0.0,150.0
12538,ETD8352,JBU1206,1465714740.0,1465733640.0,KPDX,KJFK,A320,,0.0,0.0,150.0
12539,DAL401,,1465666200.0,1465685100.0,KPDX,KJFK,B763,Business: Lunch / Economy: Food for sale,0.0,36.0,172.0
12540,DAL100,,1465650000.0,1465669020.0,KPDX,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,144.0
12541,JBU1206,,1465714740.0,1465733640.0,KPDX,KJFK,A320,,0.0,0.0,150.0
12542,AFR8702,DAL212,1465637400.0,1465669200.0,LFMN,KJFK,B764,Business: Lunch / Economy: Lunch,0.0,40.0,206.0
12543,DAL212,,1465637400.0,1465669200.0,LFMN,KJFK,B764,Business: Lunch / Economy: Lunch,0.0,40.0,206.0
12544,OLA270,,1465629000.0,1465642800.0,MKJP,KJFK,B752,Economy: Snack or brunch,0.0,0.0,185.0
12545,JBU960,,1465627500.0,1465640940.0,MKJP,KJFK,A320,,0.0,0.0,150.0
12546,JBU560,,1465656300.0,1465669740.0,MKJP,KJFK,A320,,0.0,0.0,150.0
12547,BWA15,,1465646700.0,1465660200.0,MKJP,KJFK,B738,First: Breakfast / Economy: Breakfast,16.0,0.0,138.0
12548,BWA17,,1465691100.0,1465704600.0,MKJP,KJFK,B738,First: Dinner / Economy: Dinner,16.0,0.0,138.0
12549,UAE6846,JBU36,1465636680.0,1465649940.0,MDST,KJFK,A320,,0.0,0.0,150.0
12550,UAE6850,JBU436,1465677900.0,1465691640.0,MDST,KJFK,A320,,0.0,0.0,150.0
12551,DAL312,,1465640100.0,1465653000.0,MDST,KJFK,B738,First: Breakfast / Economy: Snack or brunch,16.0,0.0,144.0
12552,DAL402,,1465667340.0,1465680540.0,MDST,KJFK,B738,First: Lunch / Economy: Snack or brunch,16.0,0.0,144.0
12553,DAL556,,1465691700.0,1465705380.0,MDST,KJFK,B738,First: Dinner / Economy: Snack or brunch,16.0,0.0,144.0
12554,JBU1536,,1465670640.0,1465684440.0,MDST,KJFK,A321,,0.0,0.0,190.0
12555,JBU36,,1465636680.0,1465649940.0,MDST,KJFK,A320,,0.0,0.0,150.0
12556,JBU436,,1465677900.0,1465691640.0,MDST,KJFK,A320,,0.0,0.0,150.0
12557,JBU636,,1465685040.0,1465698600.0,MDST,KJFK,A320,,0.0,0.0,150.0
12558,JBU936,,1465692300.0,1465705680.0,MDST,KJFK,A320,,0.0,0.0,150.0
12559,QTR4118,JBU746,1465635900.0,1465650000.0,TJPS,KJFK,A320,,0.0,0.0,150.0
12560,ETD8325,JBU746,1465635900.0,1465650000.0,TJPS,KJFK,A320,,0.0,0.0,150.0
12561,JBU746,,1465635900.0,1465650000.0,TJPS,KJFK,A320,,0.0,0.0,150.0
12562,KLM6105,DAL270,1465628400.0,1465658580.0,LEMG,KJFK,B752,Economy: Breakfast,0.0,0.0,219.0
12563,AFR3644,DAL270,1465628400.0,1465658580.0,LEMG,KJFK,B752,Economy: Breakfast,0.0,0.0,219.0
12564,AEA3414,DAL3631,1465661040.0,1465667580.0,KDTW,KJFK,CRJ9,Business: Meal / Economy: Meal,0.0,12.0,64.0
12565,AEA3314,DAL3985,1465673760.0,1465680780.0,KDTW,KJFK,CRJ9,Business: Meal / Economy: Meal,0.0,12.0,64.0
12566,KLM5535,DAL896,1465689000.0,1465696140.0,KDTW,KJFK,,,12.0,0.0,98.0
12567,CES4169,DAL896,1465689000.0,1465696140.0,KDTW,KJFK,,,12.0,0.0,98.0
12568,CSN1054,DAL896,1465689000.0,1465696140.0,KDTW,KJFK,,First: Complimentary Alcohol / Economy: Complimentary Alcohol,12.0,0.0,98.0
12569,CSN1007,DAL3985,1465673760.0,1465680780.0,KDTW,KJFK,CRJ9,Business: Complimentary Alcohol / Economy: Complimentary Alcohol,0.0,12.0,64.0
12570,CSA3031,DAL3631,1465661040.0,1465667580.0,KDTW,KJFK,CRJ9,,0.0,12.0,64.0
12571,CSA3102,DAL3985,1465673760.0,1465680780.0,KDTW,KJFK,CRJ9,,0.0,12.0,64.0
12572,AZA3404,DAL896,1465689000.0,1465696140.0,KDTW,KJFK,,,12.0,0.0,98.0
